-226.38155 118.15458 -31.13177 -10.389455 -12.295255 20.56107 -10.187745 11.228078 -5.6640034 -14.28674 -10.206711 4.4249787 12.924871 2.1927214 -11.474856 -9.229802 -4.1253996 -0.5471849 -13.695009 -7.791098,7
-187.09685 184.06796 -29.727348 2.6716652 25.907187 7.966371 -3.2486649 11.80043 -5.9060416 -5.36841 0.22843409 1.9765437 0.6108787 -5.708992 0.5776166 -4.7789993 -13.549931 -14.022095 -5.177654 -0.44147545,6
-296.1303 176.74573 47.80456 28.40298 20.355392 16.410507 -0.6098433 -5.356851 -0.50630856 0.76711273 -6.968065 -11.0462265 -10.633053 -5.441582 -5.422731 -8.161372 -7.171953 -4.6634426 -2.9867961 -3.8092403,0
-335.2076 91.838036 -68.055336 -36.46343 0.20588958 2.2139857 15.534875 -4.2715898 -13.710099 18.29619 41.056156 40.074535 17.32222 -12.816941 -17.917408 -2.7179883 12.252094 20.455805 14.892008 2.6068752,2
-400.1232 73.82738 54.34411 15.497628 18.536825 4.27405 6.2327733 -2.887213 -2.8824646 -5.364227 -3.0305686 0.29052314 3.4445791 4.782572 5.6914988 7.448402 9.698506 9.648284 7.486463 6.044284,4
-256.94565 131.1957 -31.28283 16.16671 -10.455044 -5.796427 -16.45133 -10.828771 -18.609125 -1.9476295 -6.445905 -9.552549 -15.739722 -3.3510199 1.6536975 -3.405083 -0.49769375 4.386267 9.074483 -1.4163483,1
-358.4775 109.60765 -7.5165033 -5.8227015 7.9161463 7.620495 0.10324524 -6.1971626 -4.617696 -12.074021 -1.2131358 12.685984 28.333176 30.834753 34.02161 28.399183 16.715803 3.001824 -6.533642 2.9038284,7
-294.98676 93.416016 -9.511705 20.626188 2.3401926 8.485098 -9.562653 -9.043811 -14.406119 -3.1410122 -8.523907 -15.678767 -18.792622 -11.084054 -10.699473 5.8043246 20.068373 33.29861 37.977886 32.03133,0
-242.23628 113.40891 -47.00071 23.833532 2.498443 -1.0204551 -14.085374 -13.801568 -5.004419 -3.0208862 -13.408546 -19.106216 -12.321654 -4.7502284 -7.0931587 -15.241351 -6.7693644 16.701172 34.696686 41.47334,1
-410.57477 110.43096 37.448715 13.339203 0.69552904 -4.285912 -5.4656644 -7.240467 -6.58761 2.068151 4.3542 2.6331015 3.039229 5.98595 8.590333 10.338853 10.695429 10.081735 8.676282 1.5240285,1
-255.38121 101.74109 -48.4723 -7.617819 -0.73046106 18.332684 -14.174087 11.00592 -14.699917 -18.061586 -21.509228 -7.6330237 2.458794 -0.87920374 -4.9149623 5.598493 23.487186 50.76747 52.281445 38.916092,7
-244.2268 128.37378 -83.58099 41.15898 -0.2607258 -10.934826 -32.945423 -12.735529 -14.557921 -7.9493947 -29.638128 -9.139163 0.9860512 -8.616932 0.5919027 -13.564684 1.1243892 -6.934973 -19.001598 -2.1404035,5
-260.97372 168.97055 -15.1919565 2.2493846 31.99754 11.9806795 0.8916187 5.888215 3.9923372 -1.6471107 -6.064671 5.685349 7.314102 -11.496143 -14.891069 -6.673616 -4.505843 -2.6936386 -5.174527 -7.0308304,6
-436.30338 81.72172 25.626986 13.395128 -7.812023 -7.4987617 -11.085976 0.9403562 8.835653 14.215025 6.360256 -0.27111012 -9.500805 -11.690172 -2.48111 11.865315 22.852852 22.854382 20.712982 19.73581,1
-217.29741 216.41878 34.884117 -0.7551642 15.489514 15.834056 -10.141133 -9.093586 7.2591267 10.356027 -2.1789455 -13.111506 -7.343395 6.0236835 8.588857 -0.015920714 -6.141363 -6.7415133 -8.020735 -10.415404,0
-255.42717 59.123512 -42.989635 -1.1492418 -11.648777 9.851845 12.114834 25.135088 24.73183 26.290575 3.5441272 -10.515645 -8.527019 -18.69245 13.960597 36.473633 47.857517 35.725605 15.991464 14.988514,7
-288.27304 151.89503 3.5999045 7.4218884 13.257945 9.661041 23.24947 4.290205 -12.283284 5.968255 8.031301 8.3810625 12.545674 7.873342 0.8347168 -13.441422 -29.866789 -34.493393 -24.594793 -18.573895,2
-260.7673 36.03857 -10.125127 12.706987 -5.1541886 22.537096 -7.430543 -8.10725 -7.7739487 36.062954 1.3734779 -19.177698 -12.498014 31.270554 20.50274 -5.5618434 14.751691 30.259705 16.449278 13.626909,1
-407.41702 131.70625 27.549717 12.26293 -3.317084 9.100437 4.533207 0.7534826 -8.800031 3.4740007 3.525437 5.90145 -0.3774145 -8.925261 -2.653798 8.778434 14.871074 16.326 18.983833 16.929968,1
-238.98163 42.33313 -8.280412 25.388298 -8.759494 13.021294 4.529556 18.6069 8.970017 2.4003332 -22.200464 4.980172 17.896763 26.928865 3.225275 -10.816154 10.735792 31.064655 21.867088 11.340982,1
-252.82616 35.6763 -69.80783 20.324963 0.75042695 35.83637 -6.349346 14.436879 -13.782234 -1.1703463 -11.656462 10.649487 16.631413 15.2675495 0.5757056 -0.9592759 4.234023 -2.8625357 2.4566891 10.360987,7
-241.55568 143.95169 -75.65949 1.6335177 0.74400926 -1.1842823 -12.4444065 -7.6137676 -8.846727 -11.232961 -9.265091 -9.430054 -10.919166 -11.695157 -1.241588 -6.9518757 -6.425385 -9.929514 -15.195015 -2.879486,5
-237.63878 94.43396 -8.665916 18.031176 9.001359 19.620424 6.1212063 6.8579087 -4.46105 9.255856 12.94622 17.257927 6.292329 -4.2775803 5.653865 9.684138 1.1637018 1.7730291 5.7097807 4.3429284,6
-246.58249 87.361984 -49.92698 -5.1914783 -24.92139 9.075984 -5.9256516 9.253399 7.17372 25.052887 16.982508 12.742454 -1.1935631 -27.928528 -14.518303 3.8963294 21.5658 22.276062 20.959183 31.97826,7
-368.01044 115.00559 -21.806269 -45.701435 -7.3314424 -0.1796516 -10.620059 -7.4160576 -1.9908059 0.516367 15.277385 37.895668 45.278194 33.980206 15.007168 -6.724678 -17.955664 -4.754177 15.603913 15.17648,3
-454.59778 53.966267 17.225456 8.965293 8.1152315 2.742768 -1.3622328 -4.548934 -4.183398 -1.8883888 -2.466698 -1.5675744 4.2444644 10.182431 12.369693 13.464213 15.549127 15.793461 13.16289 9.16733,1
-271.72922 195.68143 -53.96543 -18.831701 1.372256 -8.47058 -8.398631 -9.517923 2.9862156 -10.761734 -14.741109 -2.4370134 -6.4918227 -6.731909 -4.2305603 -7.573589 -4.2531166 4.057306 3.830568 1.4226097,3
-288.11304 137.44443 7.2686973 20.333763 7.543589 11.618123 -7.466763 -1.1112803 -7.260982 -7.194764 -9.73129 -5.0405765 -11.067864 -9.871804 -6.3392587 -8.119252 -11.234624 -8.393706 -1.4175969 -8.611266,0
-206.78288 75.77235 -40.97499 25.62255 -5.8271055 21.659872 -14.334529 13.6155405 13.654875 16.799015 -14.798447 15.555869 4.1111727 -10.520657 16.304205 24.531279 10.552713 15.90925 21.992298 8.160646,1
-255.90096 71.91896 -3.807541 11.368607 -12.903556 1.8598793 -16.985378 6.0772038 9.650345 28.475687 38.557922 22.0898 -11.599253 -33.62993 -31.319326 -8.224785 15.74224 18.30302 8.058402 1.4170462,0
-308.45114 130.76094 -0.9223756 10.183032 10.280814 -3.7767494 -3.3434064 -1.4282967 -2.6154532 -2.689267 -3.450318 -2.4333882 -2.1035964 6.8029194 12.111166 15.662854 20.808403 13.085141 5.932961 2.6213446,1
-433.4286 69.1016 54.291683 20.51299 22.100924 7.2087173 10.174575 4.3607244 6.4136534 3.5731156 2.6249354 1.9921979 2.1970065 1.2239649 0.9231264 0.6764977 0.6500916 -0.79010135 -2.9406493 -2.5179992,4
-278.3589 64.12638 -11.130809 15.905752 -1.2800957 12.947495 -18.685133 -6.228017 0.24089298 16.7194 21.743422 33.859463 20.82683 4.540905 -25.709984 -31.26992 -14.223945 12.305127 15.069143 0.16136725,0
-270.23477 77.0408 -0.43292487 12.722842 -3.4520235 8.863938 -7.7876496 10.125995 16.213205 27.307508 17.873367 -13.052994 -33.50038 -24.060535 2.2284243 33.463448 21.980206 -4.363303 -0.11710607 10.63583,0
-351.49756 50.80869 -80.1154 -21.131224 -16.43213 1.6548476 -14.010389 14.163717 14.628765 11.572421 -14.059582 -22.226171 -18.154682 5.634083 32.488834 24.829159 8.952959 -0.48313498 14.284074 5.0125732,3
-302.46207 68.556015 -71.771034 11.63255 -25.391172 1.5867338 -28.114359 -7.9490457 -15.067635 -18.331865 -22.093992 -8.205125 -7.933215 -5.018799 8.405731 29.37228 31.96897 27.996637 24.07994 7.9587927,5
-261.31366 91.99258 -94.24574 -30.765772 -21.532042 -24.932844 -22.830755 -16.455126 18.366251 19.277777 22.945774 22.420479 -7.524802 -28.591076 -26.831001 -0.4043639 21.235312 22.048761 16.554438 13.6100445,3
-285.8194 99.34486 -65.176834 -25.533918 -25.771534 -29.231829 -28.647978 2.0161016 16.388514 26.674406 35.381996 33.000584 -1.8036319 -25.725098 -12.48315 13.383605 30.121817 24.870396 15.490185 8.543127,2
-220.3989 108.90936 -59.467712 18.421099 -5.4892993 -3.5004287 -13.716409 -8.3370905 -4.094467 -4.233226 -9.247413 -19.705385 -27.10739 -13.6313505 3.9861248 9.195683 17.63441 16.420158 14.67933 8.420217,1
-203.74603 36.018215 -26.25568 15.027797 -17.75426 17.459045 -4.633446 17.22488 -0.8178939 0.1854965 -8.306043 22.116308 12.725127 -12.757357 -11.738593 18.761389 30.447659 20.435568 18.407766 14.021518,1
-341.31403 33.862762 -71.532005 -17.919266 -18.911427 4.7424126 6.723996 32.665768 13.066809 -14.295426 -38.444157 -19.788393 15.189678 32.551487 12.409402 -15.707959 -12.106065 21.623127 11.59266 2.1469707,5
-392.79257 25.42476 -82.2914 -23.310057 -9.960401 11.653076 17.095528 34.013348 35.526737 10.4800205 -28.935127 -17.045458 18.59528 42.635857 28.375423 -14.117993 -16.12475 3.635308 9.975543 4.8893175,5
-252.10172 100.984436 -32.496536 35.771408 -1.7464457 -1.6922957 -8.340445 8.527311 5.4422855 0.58244187 -10.988205 -10.67874 -6.1540937 16.239164 39.68054 39.48157 38.951168 19.565956 4.480156 -6.939842,1
-372.72495 156.3261 49.970688 22.476715 26.111029 27.644554 11.153957 1.766347 -3.4483519 -2.370849 -3.0454013 -6.1689277 -8.387321 -5.7751837 -2.0553386 -0.9332839 0.24379988 -0.33528626 -2.5936825 -2.522797,0
-331.79904 195.45013 65.18491 34.687668 22.81027 21.772985 0.681504 -2.5101151 0.12962928 4.668735 -5.796842 -8.883827 -8.868911 -7.302271 -5.394232 -7.1593356 -6.4908285 -8.544692 -6.6704416 -5.7611737,0
-310.77002 105.72591 -12.069258 -12.271115 4.111339 -2.4575632 4.6369457 -2.7936587 -5.145156 -8.386196 9.357272 26.077541 43.629013 33.029346 22.812761 4.732226 -5.396468 -11.112053 -9.642117 7.332863,7
-224.37335 113.7124 -34.750645 -10.491517 -12.448485 20.595407 -9.216798 12.58418 -3.9972072 -15.816969 -12.421988 5.7042985 16.353664 1.3709013 -11.488801 -9.161526 -3.7914882 0.09906019 -14.397695 -6.5784283,7
-163.69086 51.83599 -14.180092 10.394493 10.088578 23.161892 8.061348 4.7119565 -10.283514 5.9896626 14.335845 29.479485 0.17538808 -10.71049 10.75028 23.747974 -1.6612558 2.4887502 3.2488136 4.8153114,6
-262.73572 82.014465 -16.039022 18.209877 13.374324 21.375046 17.591585 13.680086 1.0172008 1.9074149 18.253464 29.886925 9.756126 -3.8440495 1.7689143 12.305504 7.444651 3.0752153 4.4074564 8.4934025,6
-416.90445 115.452774 52.453995 26.552032 23.241724 9.61305 10.781413 3.4235058 4.2398615 -2.1087997 -2.8857322 2.9032488 16.011341 20.347956 20.236773 20.381811 10.700596 -6.7033634 -14.6886215 -9.395748,6
-358.10516 89.95785 9.748351 -0.68408024 10.32882 7.2799544 8.586512 2.8408763 9.287473 10.010941 15.73393 15.815504 16.457489 5.0495267 -1.3719429 -3.0776699 0.13355806 4.4912276 6.9897995 17.244379,7
-321.59155 58.858963 -8.368415 3.4344387 -14.676067 -3.0395203 -5.190998 7.1693034 11.970589 13.208188 -8.712945 -13.814563 -22.06889 -4.9396224 9.7567835 18.53251 8.498868 6.9177046 18.880802 22.953547,1
-264.68304 197.12752 11.775904 10.520067 27.576199 23.066608 -5.708934 -7.6936545 -7.887657 -3.482739 -12.907538 -15.753435 -8.148506 1.0302174 6.977622 -1.2221102 -10.089076 -4.87826 -1.5351422 -3.3676465,0
-394.5772 2.434864 -78.49875 -16.318958 2.5047069 17.14422 40.91748 32.259655 -20.567678 -23.278444 -3.9925432 37.26891 31.302202 -15.465156 -26.790995 30.853825 34.667515 -14.557127 -0.8463601 19.841145,2
-247.28853 115.615875 -40.639797 19.998806 -13.9980545 -9.271387 -17.341518 -4.3650103 -5.015186 1.7780943 3.8990865 2.0579252 -7.7028575 3.881896 14.9877405 7.1515064 2.3337157 8.625995 12.6426525 -3.4764743,1
-273.3245 124.544044 -15.406941 -6.9784255 -5.164047 9.674478 -1.1478918 14.100604 18.968634 3.5117893 -0.5209203 -0.6765156 13.488294 1.67854 -3.7803133 -8.25481 -7.2251463 3.8392348 -0.3903052 2.7674007,7
-286.07617 120.02513 -107.30361 -38.249336 -3.4078693 -16.944693 -14.340142 -18.808992 -6.0271797 -6.5218043 2.8104284 27.635582 29.523537 22.74056 8.047921 -11.529123 -16.658861 -1.7506161 20.334272 21.072,3
-193.18958 165.65717 -79.26773 -5.277382 -2.9438503 1.1560267 1.4031597 17.243309 -10.548999 -2.3178203 -5.8515162 8.051047 13.008689 7.3174562 11.103158 -3.5177717 -12.194846 -27.010956 -26.359556 -32.342255,2
-466.50497 65.850624 25.910593 11.966926 3.094066 0.89375156 0.24709947 0.48607484 2.161462 3.6295652 0.31675634 -3.975123 -8.865147 -9.985189 -5.2058973 3.085708 14.767261 26.4555 30.317162 23.60799,1
-402.18155 -11.348959 -73.508064 -3.6065774 31.486948 28.347492 22.425064 -11.818766 -16.664053 27.26978 31.496525 0.4707606 -29.08926 -6.16027 47.599155 15.957963 -23.632332 8.876376 2.988421 -13.099693,2
-302.23038 185.50366 -46.10314 -30.803457 7.245019 -6.793109 -8.37494 -4.3401394 -1.0674019 -6.479597 -10.208062 -6.557981 -6.1594687 -3.226801 0.47444466 1.586802 5.596001 8.762412 6.2909293 0.20615497,3
-466.70444 55.702312 21.912006 15.631618 1.8608385 -1.5546654 -7.0187974 -4.5629544 -5.9278874 -2.8020015 -5.6891418 -5.220921 -2.3431416 4.805547 17.442753 25.232273 24.887222 20.073761 13.766561 3.1887927,1
-242.41785 147.51677 -83.99509 16.155306 -12.318171 2.5490417 -34.686665 -5.2783256 -15.580992 -19.800106 -9.002603 -5.6177855 -6.1785517 -19.93443 -1.9086066 -2.6538482 1.2054483 4.129754 -13.450149 -3.6734452,5
-272.53857 163.62157 -39.062744 2.2928822 20.373951 -2.4888906 10.5713415 9.922429 -3.506156 -1.3015798 -0.22464214 4.663963 9.346227 2.7401142 -4.363053 -4.9478874 -3.9892254 -8.857279 -7.115527 -5.08542,2
-235.10039 128.27704 -43.36979 14.673906 2.8412678 3.651093 6.7783384 -5.781515 -0.6717975 -13.589956 -18.681225 -2.8250499 -6.5291333 -12.428332 -5.1000986 -7.4371486 -4.6147747 -10.385792 -8.476511 -2.5734825,5
-191.97209 84.67411 -52.0725 26.470823 -19.055466 13.299068 -8.7736635 5.8410583 5.0304594 31.964426 2.7716835 -8.737266 -23.5712 6.602516 32.39255 21.872675 7.233936 15.080213 30.835608 5.591772,1
-215.77592 127.192566 -57.919872 8.4612055 -1.9391423 2.9853656 -0.54574627 5.152412 1.2323518 7.0923386 -17.142794 -25.273533 -23.490997 -4.956783 -0.34662926 9.920688 4.3202066 -5.054726 0.11964138 -5.3444324,1
-309.23203 173.05219 53.290215 14.66609 20.97193 20.203163 1.4523773 -5.484273 0.27723908 3.3743494 -3.6766136 -7.8019934 -6.6692567 -2.8275423 -4.070972 -8.009494 -7.7797937 -5.547344 -2.7585957 -2.5869634,0
-228.74323 174.84459 -10.430652 19.268751 16.706692 26.508463 -6.9947653 -4.3151364 -3.5105534 12.288802 3.6004426 -9.029741 -16.694105 -20.081394 -12.335404 -5.8129888 -3.4860628 -4.272514 5.3639474 -0.8985529,0
-293.1134 100.82933 -29.75425 30.404667 7.6437397 8.217214 -2.1638706 -1.5238069 9.659439 11.935258 -9.137312 -12.158762 -11.906209 -7.6358438 12.455295 23.257332 39.874626 43.104538 29.31559 4.2747483,1
-476.4525 51.691204 42.498844 14.457535 23.017351 9.695555 12.654584 6.24833 7.7537622 7.228537 9.479658 12.023912 11.61734 7.3041377 2.91708 0.19932555 0.41484424 1.685122 2.5570047 3.1608753,4
-337.68695 118.85267 -44.120613 -11.498355 2.9573567 -9.597049 -9.740058 -5.105979 -10.29622 -17.342306 -15.36678 -8.110642 2.510165 10.454618 22.28845 28.730202 28.907265 13.06804 -9.785677 -12.410207,5
-212.32857 101.940186 -71.90012 43.06316 -10.780809 0.12754829 -27.341413 -5.3770013 -12.669091 5.834551 4.1010866 6.095257 3.2241592 23.63148 18.597784 3.8337615 -0.86668444 1.4498916 12.43657 1.6321127,1
-305.0578 117.65222 -33.895424 -18.468641 -13.752702 -34.504776 -12.117358 -11.599063 -16.737848 14.060417 37.105656 44.85368 44.152134 22.637417 -1.9043063 -18.038603 -22.440393 -4.430269 12.253185 4.3661456,2
-219.97032 66.89211 -19.376162 4.535454 10.199207 21.66797 18.790691 19.008444 0.5406698 -1.7224944 -7.1762767 21.332504 35.12829 6.2288527 -15.630955 -13.940621 3.054136 13.986223 5.244865 10.2738285,6
-362.04572 90.35879 13.936032 -2.0468743 14.447879 8.462207 7.019103 1.6331327 6.2502174 -0.9675701 6.974795 18.70121 24.888866 19.119776 12.847867 7.420769 0.78309196 -2.4701517 -2.2367024 3.4637053,7
-237.35744 161.06853 -34.086376 -19.088123 11.038812 -0.14748895 1.8538544 7.133377 -3.179467 -9.740158 -16.653814 -8.389028 2.2383742 -3.3962476 -10.74728 -13.063299 -8.4478445 -6.342222 -5.389644 -2.9443603,2
-395.37573 90.00734 11.510196 -7.3998413 4.0383606 6.2643166 5.250357 7.170939 6.556248 2.0583332 1.7364204 9.122622 17.201628 22.381313 25.326624 23.267813 13.8301935 2.2491374 -2.7721941 -0.24459217,3
-254.98601 144.88329 -39.00512 13.463778 6.1552567 -9.77007 2.3269517 19.382729 -2.6193352 5.5467706 1.6856078 5.795414 12.422697 10.379259 13.109287 8.316636 -0.32308453 -15.340075 -16.896257 -22.798042,2
-231.41133 39.887844 -25.610878 9.8718605 -16.410395 10.202939 -6.794695 16.09438 14.161566 25.42618 -16.845268 -11.610614 -11.231084 13.0292 35.60714 17.410978 -5.5928273 16.720661 26.588919 7.123128,1
-277.54373 104.93486 -39.827255 -5.2494783 -12.296742 2.62333 -7.7416472 -3.005153 -6.314937 -4.862113 14.167846 30.512615 46.252937 30.97078 13.104448 -12.264267 -19.436314 -7.9877105 -1.7158977 5.733318,7
-320.31445 106.97059 12.285889 -0.50994945 24.269999 12.811923 9.451456 -3.4988053 -7.699401 -14.220465 -9.679922 -6.5596232 0.34206676 -1.4372963 -2.4076126 2.4591787 14.148796 25.681725 32.324253 38.654896,7
-222.72824 103.292206 -17.78956 25.45638 2.6537957 20.02759 -8.275365 -1.0302169 4.0551467 0.13988379 -15.513387 -16.21822 -6.896274 13.2604 30.050678 33.751503 28.163448 10.482191 -9.324439 -17.566027,0
-230.7729 217.51224 29.310143 14.038291 15.867377 23.547905 -7.7359977 -10.003115 -5.980225 2.7052927 -2.7175536 -10.218916 -5.044088 -3.9668474 -5.9764214 -8.539028 -6.515492 -3.1276128 -2.1447024 -7.4261003,0
-225.21169 48.778675 -24.74279 10.95282 -10.476052 18.44492 -5.220878 13.733254 -6.0710216 4.1269603 -10.415217 20.550335 10.305958 -11.503747 -10.978794 18.728262 25.647299 19.375126 18.077559 11.334088,1
-275.36884 145.14764 -8.889676 12.689413 1.7469486 -5.4438195 -8.047002 -4.6224413 -2.4686608 8.57008 2.0263844 -7.835335 -4.4283957 7.187713 11.130089 9.720236 8.846359 9.553832 12.994853 4.6685247,1
-252.00175 158.60687 -32.612255 0.9120963 0.341013 -15.584307 -15.259551 -12.860531 -15.708225 -0.9981255 -4.947559 -8.7258 -8.266998 3.6555054 6.8151026 5.0544047 9.635635 6.0540423 12.229129 6.6233025,1
-310.18524 25.230673 -51.58733 -14.691189 4.9303365 44.998722 28.71178 27.010582 -23.002909 -18.441301 2.8030984 32.01221 26.121033 -7.2170134 -16.309038 17.727335 16.607899 13.983523 8.58993 6.2746353,7
-264.7804 121.985344 6.8160353 10.56463 -0.23379141 -11.212615 -5.105596 3.2983997 8.770023 19.380466 24.50273 19.70812 17.596577 -0.92290974 -12.224153 -14.319342 -8.346839 5.0200167 15.056374 16.730669,6
-310.20758 63.282692 -92.1907 4.511405 -30.44738 -9.208588 -21.822771 -10.4539 4.9977193 9.522452 18.798117 23.442009 0.97055477 -19.187918 -17.40844 -13.183229 8.543875 18.715603 17.015226 10.685664,3
-401.78433 95.64566 30.400927 20.174246 7.6934743 0.37762964 -5.2598186 -6.699019 -8.408323 -6.843169 -8.483495 -9.058507 -9.175547 -4.5265136 0.1080493 3.8376148 9.869695 16.533272 22.652353 20.171211,1
-270.41653 188.78377 38.56528 12.707013 16.606014 20.419952 -3.6576447 -3.2156718 -6.140853 3.964462 -2.0729067 -9.590457 -9.767301 -5.313709 -4.6482615 -10.561854 -11.077112 -5.9284163 -5.811802 -7.771142,0
-329.505 65.22786 -5.5983143 22.919733 23.592731 18.861107 9.915949 6.538301 4.8325667 22.974895 28.410887 7.6983557 -5.069876 15.697253 16.17525 0.42199916 -1.4192642 10.244049 5.2971535 14.737748,6
-322.34576 65.135574 -32.033913 -0.6062309 -13.0192 0.89083153 -7.3668156 -7.1803064 -10.625062 1.2187192 -8.006579 -12.258706 0.9516368 -0.5804499 5.976041 20.116209 24.93469 30.534914 24.916931 8.65917,3
-205.27191 105.31608 -104.02008 21.501442 -10.566871 11.592382 -25.676126 -1.9318014 -21.928852 -7.460122 -19.850145 -6.837253 -1.7004168 -20.008451 -3.125581 -8.031325 -20.374414 -9.317156 -4.544884 -4.540077,5
-233.22726 161.22408 -56.8534 16.745415 27.587704 4.354988 3.5665216 3.2459686 -6.2844973 6.353946 3.1387262 9.092607 10.013019 -0.45543683 0.86760736 -5.571062 -2.047526 0.4244427 7.3942347 4.094813,2
-205.08504 236.04901 18.31089 -4.235933 9.569263 27.629353 -5.1689053 -2.3153088 -2.8522139 9.026325 -3.663087 -8.005819 -7.7113466 -6.9606023 -3.499838 -4.0998764 -3.2918637 -8.65698 -2.7491536 -5.3707204,0
-287.10602 210.0878 30.45525 6.9814186 14.571718 23.052378 -6.7748184 -4.8526607 -5.2390285 0.068990655 -3.4289007 -4.968313 -5.7949734 4.619115 5.0328546 -4.621885 -2.5597186 -2.9725037 -3.5232897 -6.724347,0
-299.5863 190.49338 -55.179237 -43.016758 3.7945945 -6.846858 -10.067015 -9.460828 -5.6450396 -8.677773 -13.176086 -6.028644 -5.0266867 -7.770988 -4.404638 -0.017055692 6.559616 14.394217 16.947813 13.465756,3
-332.07172 79.20587 10.851357 10.389134 -18.602953 -10.376534 -17.144476 -7.8021755 -2.2546437 14.74766 9.412349 9.801311 -10.293283 -18.15167 -16.895035 1.4774213 17.193106 28.329401 26.736458 24.495619,1
-224.82553 46.288376 -30.20846 8.713792 -3.1855886 14.650278 -11.930232 3.7864764 9.220738 23.772156 -20.292414 21.37189 8.805048 -11.145869 0.5776093 35.416687 9.729079 7.3246493 21.94977 7.8277817,1
-402.07553 16.714342 -52.92597 -22.604183 -40.10659 -13.430332 -9.0290785 19.99413 33.094315 42.378212 21.938951 -16.966331 -28.680676 -24.807104 24.561377 33.740047 17.483229 4.245899 -7.9398174 11.601237,5
-188.15067 96.45362 -11.160377 24.389093 -6.7973256 16.145937 9.437385 15.15461 -3.6454587 6.3976564 2.3331916 24.41325 7.438063 -10.772767 4.3963757 23.822384 17.594816 11.340732 17.956606 10.257078,1
-200.15613 65.76912 -36.50859 13.6995125 5.3145905 3.330821 -9.721731 -4.667137 -8.719018 -0.3333544 -0.39982563 14.713429 33.207623 38.991257 25.653872 5.4174166 -21.21058 -20.830402 -17.093134 8.62496,6
-229.07648 145.787 -91.385025 20.863 21.513128 2.446946 14.493446 2.678748 -19.383718 1.2732016 4.801091 10.423974 13.082275 8.7817955 -12.391094 -37.118523 -34.32646 -38.29614 -23.762405 -10.932032,2
-315.76996 59.16562 -27.322605 -4.1395826 -2.794915 10.953058 17.526222 22.828112 32.01659 30.73559 21.316504 1.3446381 -7.158094 -13.460977 16.821218 27.816374 15.310814 10.597398 7.070664 6.1826077,7
-254.05908 85.01829 -6.7553225 21.902706 -2.501603 11.932321 -8.079392 -6.488291 -20.633326 -4.5827947 -2.4179375 2.2087402 11.524022 30.410595 31.374187 22.705942 -5.9740696 -23.91538 -21.00955 -10.033176,0
-329.45728 47.310886 -83.40937 -18.238283 -29.333735 -14.099649 -16.571806 8.70123 23.793013 23.637371 7.069132 -12.849917 -31.112423 -23.492785 8.160732 23.884468 27.411095 12.902971 9.8397875 13.988751,3
-315.30508 129.54062 6.4789767 -2.2847095 2.856648 -15.769963 -14.581424 -20.248621 -34.94746 -27.802168 -12.761251 0.92732483 12.23642 11.113391 15.637117 35.09245 44.55672 36.20383 17.892046 -7.0954666,2
-314.26852 46.504494 -91.17694 -23.282324 24.014532 28.877598 34.660355 26.148184 -0.09122479 -21.310751 -1.3299993 30.204649 40.65326 7.854992 -11.864398 5.3902955 8.657611 16.014853 -3.4243624 7.031385,2
-229.41295 27.15709 -13.223886 7.8227377 -18.96642 3.6430874 1.4982926 11.705186 9.589134 22.817366 -22.275707 -23.517607 -18.14285 26.342854 30.100672 20.128685 -4.2823157 4.6810246 16.299807 6.6048374,1
-317.97717 98.13504 -11.703819 7.4001646 -0.5652551 8.367132 1.2571403 1.4681864 -4.0834684 5.743892 16.170216 22.470387 25.48444 10.617532 -0.19938774 -14.265054 -15.082073 -2.5122676 8.873314 9.450441,7
-304.65042 18.341663 -74.41093 -12.667009 -17.338423 -20.108974 -35.146915 -3.9108992 0.43706402 25.701996 21.251926 29.87498 17.911337 -18.883207 -22.335936 1.5595201 13.793812 31.378391 15.582512 -0.46979982,5
-286.2493 102.16687 0.9128281 29.80496 13.841027 7.4891148 -6.4012074 -5.271294 -4.326556 4.884207 3.371873 3.4820793 12.233401 23.051231 32.02449 27.286884 9.808184 -3.0693083 -10.345389 -10.953718,1
-363.23932 106.80973 -33.089226 4.577091 -3.7299385 2.4428875 -15.045833 -6.9448013 -11.690104 -17.374544 -23.851574 -13.3250675 -10.853697 -12.355583 -4.339809 -1.7308085 -0.9910868 2.3981519 7.6266503 17.225979,5
-186.80724 91.91284 -48.205666 19.664734 -0.293182 11.03042 -13.066244 0.057909254 -6.176187 1.2960446 -0.6916403 14.506132 25.555328 32.106026 26.23304 5.6584454 -17.059742 -21.088537 -13.6707945 8.138317,6
-411.2468 83.494865 44.350395 6.7050314 20.515087 12.806359 13.460378 4.292826 4.1465335 -0.89342266 -3.68423 -3.1848803 2.6007092 5.338256 6.2461195 6.3066998 7.7045407 7.431177 4.7632766 3.6120055,4
-338.65558 103.70448 -0.61933947 18.032904 22.104773 -1.0458455 1.0980893 3.6283517 -2.6191108 -7.758207 -14.095597 -12.066803 -5.1457233 -3.7592952 -3.7735894 -7.9732604 -6.5260487 -5.669709 -12.2022705 -8.650124,5
-201.84572 174.63081 -16.429258 8.88339 4.515817 17.554062 -3.1980948 -5.0435553 -2.044635 2.2727928 -8.14676 -15.170633 -10.193141 -6.4492273 -9.668288 -3.9095697 2.1779435 -5.41641 -4.1232133 -8.00581,0
